Code	Count
600977	484.0
6048525	95.0
602694	70.0
6001018	106.0
602699	79.0
602757	14.0
6069537	233.0
6057855	252.0
602657	234.0
602660	183.0
602664	146.0
600072	144.0
602661	36.0
602659	40.0
6039530	6.0
601669	73.0
6072254	42.0
6000103	236.0
6080174	47.0
6058302	48.0
6029838	29.0
602304	3.0
6022099	12.0
6017125	1.0
6024291	20.0
6022082	13.0
600012	28.0
600067	35.0
601664	42.0
600647	2.0
601849	6.0
600804	31.0
601051	32.0
6084738	20.0
6012397	703.0
601850	21.0
601007	34.0
601620	59.0
6040345	20.0
6040338	19.0
6084530	6.0
6084554	5.0
6084547	4.0
6052508	29.0
6073541	28.0
602591	169.5
602724	379.0
602698	74.0
602658	268.0
6054199	3.0
6039660	321.0
6064792	4.0
602782	356.0
6084585	2.0
6051648	30.0
602611	1445.0
601667	199.0
6084578	35.0
6084608	0
6084615	0.0
601566	57.0
6080167	77.0
6070175	248.0
6084837	383.0
600868	1287.0
6002121	59.0
6083366	14.0
6083373	15.0
6039011	20.0
6060473	8.0
6080266	40.0
600334	37.0
6080273	40.0
600253	39.0
602637	3395.0
6048136	389.0
6003418	36.0
6075156	60.0
602077	239.0
602346	58.0
602079	59.0
6070786	33.0
6061395	25.0
6052843	119.0
6022150	132.0
601276	120.0
6011932	24.0
601202	240.0
6080884	18.0
6080846	13.0
6085148	29.0
6080891	21.0
6080839	0
6003319	13.0
6080457	12.0
6080464	66.0
6080471	23.0
6085025	41.0
6075538	115.0
6022631	27.0
6055813	116.0
6007720	438.0
6011598	237.0
602616	194.0
6060626	20.0
6074746	9.0
6023065	9.0
6085032	3.0
6085049	3.0
6084851	67.0
6053765	42.0
6069858	60.0
600337	28.0
600336	31.0
600335	34.0
600338	34.0
600168	36.0
6058807	31.0
601292	198.0
601294	240.0
600254	34.0
601275	186.0
601387	144.0
602786	172.0
602763	308.0
602765	40.0
6013363	20.0
602618	193.0
602620	189.0
6085056	181.0
602192	1008.0
602038	120.0
602051	56.0
6021146	474.0
602041	415.0
602040	231.0
602045	436.0
602047	275.0
602058	437.0
602055	184.0
602044	505.0
602049	490.0
602048	474.0
602061	87.0
602043	324.0
602053	167.0
602042	120.0
602059	169.0
602052	57.0
6029692	99.0
6051945	78.0
6051938	78.0
6075545	24.0
6002176	24.0
600653	519.0
6083021	16.0
6083014	15.0
6080907	26.0
6085087	28.0
6080822	12.0
6033989	34.0
6083199	357.0
6070779	34.0
6083175	35.0
6085223	58.0
6009243	39.0
6085216	40.0
6079949	20.0
6085247	75.0
6085230	360.0
6075033	45.0
6075057	40.0
602278	110.0
6083182	360.0
6045197	53.0
6085063	50.0
6060633	38.0
6076627	12.0
601138	468.0
6048877	36.0
6043636	35.0
6032159	20.0
6055837	50.0
6064921	30.0
6064945	30.0
601111	24.0
601109	22.0
601110	23.0
6024420	49.0
6064808	22.0
602090	34.0
6073534	39.0
600084	326.0
6056780	208.0
6010621	212.0
601207	47.0
6064907	27.0
6064891	30.0
6083052	29.0
6084684	564.0
600615	588.0
6065133	324.0
6064778	600.0
6081997	588.0
6043643	336.0
6049072	10.0
601228	324.0
601225	114.0
6077433	59.0
6077419	56.0
6077426	58.0
6077556	156.0
6077563	108.0
6079093	252.0
6079192	30.0
6080044	138.0
6002596	47.0
600017	48.0
6025137	576.0
6068455	27.0
6077488	237.0
6077440	588.0
6046965	10.0
6043704	57.0
6061166	59.0
6008413	22.0
6062736	576.0
6060831	348.0
6047986	228.0
6027896	30.0
6024321	47.0
6010645	47.0
6010638	42.0
6016609	190.0
6075187	5760.0
6003630	600.0
602088	60.0
6024437	304.0
6061548	3816.0
6010461	1140.0
6077525	288.0
6077532	352.0
6084486	451.0
6084592	104.0
6003593	936.0
6006761	367.0
6007713	0
602469	341.0
6024413	2088.0
6063740	24.0
6063344	23.0
6075019	114.0
6080815	72.0
6079468	27.0
6049980	24.0
6080532	115.0
6080549	120.0
6062309	25.0
6073718	27.0
6083281	75.0
6068974	26.0
601223	984.0
6038496	360.0
6054755	360.0
601178	588.0
6084653	83.0
601266	2604.0
601283	924.0
601176	35.0
602086	284.0
602104	34.0
602128	312.0
6075095	111.0
6076504	29.0
6072735	40.0
6039547	10.0
6060961	23.0
6024758	36.0
6024246	40.0
6012808	34.0
6024222	31.0
6024239	44.0
6072759	38.0
6072742	15.0
6026448	24.0
6006969	24.0
6079086	30.0
6081690	33.0
6048532	903.0
6044268	216.0
6080068	180.0
6080051	180.0
6029821	84.0
6079277	246.0
6060572	45.0
6016593	22.0
6085254	41.0
6085346	21.0
6085285	35.0
6085261	7.0
6012991	60.0
6012960	524.0
6013134	465.0
6068462	36.0
6029686	327.0
6060312	98.0
6085339	75.0
6085292	38.0
6085322	32.0
6085315	30.0
6085308	32.0
6081416	5.0
6081423	2.0
6085452	53.0
6085438	97.0
6085391	120.0
6085377	50.0
6085384	28.0
6085490	24.0
6085506	24.0
6085513	50.0
600286	159.0
